domain,sld,len,score,dict_hits_edge,full_segmentation,dict_bonus,single_bonus,suffix_bonus,tech_bonus,nature_bonus,values_bonus,compound_bonus,misspelling,len_penalty,price_usd,bid_count,end_date,permalink
jawarago.com,jawarago,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/ah9NE8XkZhnSfF1qLCTzvk/
stepuper.com,stepuper,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/bvEMHU6XgFWBHkS79YNSh8/
olxcepat.com,olxcepat,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/wbDgHtJYGErYTtSd5pRuZz/
onevibez.com,onevibez,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/ppdoF8AAuMicyfNnZuz6rF/
olgarden.com,olgarden,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/pjP4cd76c3usxEAmNF2nEU/
payinity.com,payinity,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/7goN7cqo4Xb2q5zwrU3ooX/
getfotox.com,getfotox,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/iTxbJcpdgfUjnJb7duS1c5/
fraumine.com,fraumine,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/uBnfLYasgoHhTDoKnued6P/
toolfizz.com,toolfizz,8,8,True,False,5,3,0,0,0,0,0,0,0,15,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/x93fgiV6TBFGbeubXmR64a/
greatval.com,greatval,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/gY7fBCdGqSyqZE3ASepxiL/
revclock.com,revclock,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/fShuusKAS3q1T3h3QXkaDZ/
cabiguia.com,cabiguia,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/7LKbwJZjeXq2H1Q7D7z58W/
tasterep.com,tasterep,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/vsSuegYD12Rep7LMPhLYAn/
narrinet.com,narrinet,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/jQAzHZVHsMu93o88XKAeFF/
borotone.com,borotone,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/veoyWaxezg6Y9bAhp7n3Qt/
artandup.com,artandup,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/fsMqHdy2LvRfXAbUHTYpix/
sparealm.com,sparealm,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/gpv3v9ncgEc8YxaM8Q9wZU/
gazevape.com,gazevape,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/6oeM6xyqhPtYJuYeDrhdZS/
openkira.com,openkira,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/xnG8iMgkxGbWRniT4CLDJD/
salemadu.com,salemadu,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/5AMMkR1H8ucoL1p5XcBKqJ/
tynahope.com,tynahope,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/h14VyUhniZ1D5X4hmCdH6c/
petlandz.com,petlandz,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/vCWcXR1LutGdSWHEsUbFMH/
gamezovi.com,gamezovi,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/2SgGaFoFkwvSzRvmvrkp7N/
imramart.com,imramart,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/4XP2Ubat2WHww4Yr1KedNi/
betfinix.com,betfinix,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/bhMz6ieWTM4EFp3uWdnexb/
onyxeown.com,onyxeown,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/i76MnP8NGrrgGgcAnrpS1y/
blugcoin.com,blugcoin,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/rRWyd5ut4DK2XhEyKgUD1C/
usdtarab.com,usdtarab,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/ibJALdNAr12gFCFW83E7EF/
starplin.com,starplin,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/f3DXCCShv8dQyRek18RCJR/
webminos.com,webminos,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/nJuJV5tfkMpiavJibpdhmj/
xjohnson.com,xjohnson,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/sRyLpJAFbFnh31GNjhZ7wZ/
icedoggy.com,icedoggy,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/f6K31Ab9qjv7AwvwDnANiA/
funmihud.com,funmihud,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/3sRa7dmyxYczpwrAZvbEPD/
canpivot.com,canpivot,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/dWm8tt5PtPEP8zQcXVFQ23/
canvolta.com,canvolta,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/2EBQpBUaEpeQwK5UwVbpV6/
playerae.com,playerae,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/fmiJhvytGhmykuaHtcNALc/
mannastk.com,mannastk,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/uYP29Uu3RGL997ahPULU4M/
swaylift.com,swaylift,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/kXSxGivNVsf6fgeLdDyE2o/
trendeek.com,trendeek,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/uh7jnqKiT62pKJeDw4sDPe/
popilnya.com,popilnya,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/a8LU88LdtDP2DmLpniQTEL/
singpets.com,singpets,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/8Gt5cki4SfdWAEGeMmKrKW/
votemelk.com,votemelk,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/sewgpBaymmNjY3HQom3WWP/
sttunion.com,sttunion,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/i1qQSCdBRjB1EbvPbYqELQ/
pursuitm.com,pursuitm,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/8XFHZfrrAoxeQPQsKM8xav/
rwatwork.com,rwatwork,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/1qLN53DmziQbTPfPNW83Uz/
divibook.com,divibook,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/iWTXf74ZQieK7mCLxRPJYP/
fitivize.com,fitivize,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/qCqrbRdw5feRNwsXBoXh3a/
bnsecure.com,bnsecure,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/rcejfJkqyYrLbVgA9qqGcS/
joyoaman.com,joyoaman,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/shA3rdCz2AoCcz5TrEaXhL/
nestlust.com,nestlust,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/14GFB1Q3nM2TPk7s9GVxNX/
geopaten.com,geopaten,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/b8tpeZtz7wyC7GMc8MW1km/
teelaser.com,teelaser,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/b6Db6WHDyiqCnDD5MiNioK/
filmento.com,filmento,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/w8aSfSTtRpfUcGtSc1me7o/
zezsport.com,zezsport,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/hTaEidhEJQxy48YoU9doam/
akcelrod.com,akcelrod,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/pHA81XT4g1RnTB9zXGMuT7/
bannabeh.com,bannabeh,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/mDCLwg4g1V2rnARD31fK6N/
customoc.com,customoc,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/gNQKgYJEs3TSJqm3gATkM5/
cambopop.com,cambopop,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/9MRmHueMTXNAcxRaAaziRP/
qcameraw.com,qcameraw,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/g8c9ip1xq3E1kyR24b5toU/
storetuy.com,storetuy,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/o7qyk6DUYJbxBRr3eKy6vf/
conywork.com,conywork,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/vr8v9SuQkHVT2NE8arLQaG/
bragball.com,bragball,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/nCkQSjGPUReELvyBJcrvxB/
atmalink.com,atmalink,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/teg9VcNobn532D9nNWwiNL/
agathree.com,agathree,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/kQafSHPKk6R2fM4na4Px3Z/
luxoneye.com,luxoneye,8,8,True,False,5,3,0,0,0,0,0,0,0,5,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/fcPY1rzZxMNtPwstBVL4Ja/
corelana.com,corelana,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/ejWLbA9qoJBAZ5TqYdviFP/
foralcia.com,foralcia,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/8BVXQiiUzCDcjq6pnWCEVY/
awayinfo.com,awayinfo,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/1A84WnXDkr4v174jQn7pj4/
questeac.com,questeac,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/mC6S8NuUfepBZ3Gb2jwgFA/
sheinwin.com,sheinwin,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/7xr11mUh76R8NbpPjdRxdx/
temorgan.com,temorgan,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/6muNBEM1xuVV1dfpHkbwdQ/
lelwatch.com,lelwatch,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/d29Pd18gT14SnRAhouxAxA/
eronmall.com,eronmall,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/4RB74JcDeQcxWJSFdU3HPf/
dryuriha.com,dryuriha,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/umYNZynDdHgZcrkvrE66mA/
momolele.com,momolele,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/5ArNNMXfFRsXhiQAnhZrMp/
artilias.com,artilias,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/bM6LH6vRjY2B6iE6CPkkfQ/
growbuff.com,growbuff,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/pNGqZEezCpENghQ4f9vE4W/
projehub.com,projehub,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/eazdh2eoXPprSCVFhNBxzv/
hitbetim.com,hitbetim,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/6tFR1iu9peEfpt7nrnFP6s/
betixirs.com,betixirs,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/m8bR9Yc35qoyA9RGRn2o8n/
sylaplus.com,sylaplus,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/9W3C8Sm6UappVgsrLH4SKW/
tankepet.com,tankepet,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/grfqesJkGo5SjBRzKEafvH/
haloease.com,haloease,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/hynGvBiww7EHCPfrnt1xsF/
autopmax.com,autopmax,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-25T15:00:00.000Z,https://www.namecheap.com/market/sale/cS3eYFzzj3GCBAHptko4er/
carhawip.com,carhawip,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/gxTUTpjL3oq5aeDXdniWdb/
tofbitop.com,tofbitop,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/jgM3b7LoXFxRoVhKDm5Z3z/
toebitop.com,toebitop,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/siwVhWJAShxfizakt92m2p/
anduslic.com,anduslic,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/ppHpahPwKRjNRmKLHordEz/
greatkas.com,greatkas,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/ht2dDj1HRM5jQS2zmBWNnD/
fasturlz.com,fasturlz,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/71mqx2tWN1KyaSdTFNXcqt/
bandofik.com,bandofik,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/h5TVScis7kaWA9QdYymtbZ/
qaadvice.com,qaadvice,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/sAM9AAf2MJDctkJzeDGxU7/
engiface.com,engiface,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/ty3Xfjc5RVEoX79vBsfp4k/
storeamg.com,storeamg,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/3WGfJWDYjSjajs5YMuz39m/
timypack.com,timypack,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/iKiDJG4noX6tjAKFqVsFB2/
mobofund.com,mobofund,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/xfGtJHvD42Vu9Deb9RB9aQ/
abaobook.com,abaobook,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-24T15:00:00.000Z,https://www.namecheap.com/market/sale/eLtB4SSqZQdyL6CQcH4Rt6/
shopolad.com,shopolad,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/nJrdD1hQvYmSFPf2H1k2nV/
bitsavex.com,bitsavex,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/uve1jb63ajVVbxkjmEpycV/
semishow.com,semishow,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/esbJDLeBh9axwUptLtxTga/
vesababy.com,vesababy,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/88fGzSN5DqkVte4Zv7BK5r/
cashacre.com,cashacre,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/oTcjLqVBaLuHLfDFUVwBgF/
dancebop.com,dancebop,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/5jjriQNcRpaTL4JzxobUFr/
cheesezy.com,cheesezy,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/sxPcGgoeucTtsnPGHY3Aze/
nadablog.com,nadablog,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/wUPBYgfQLLp7SSgxZnSB7y/
sexerart.com,sexerart,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-23T15:00:00.000Z,https://www.namecheap.com/market/sale/dW35zCZ8bs9B3Y2feXyCAe/
affortoo.com,affortoo,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/unAqCbNuJgwfakVb8Sk1Af/
theglpod.com,theglpod,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/6yPMmBKPRKLheokkRqt5gC/
betishop.com,betishop,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/pKGrx5akSADSE8Tso1urB6/
gochkout.com,gochkout,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/e4HZbjjkKoSjPMYsXqCTb9/
gooderrs.com,gooderrs,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/pf7x1k3gFSt76VNVWuozrX/
lumimall.com,lumimall,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/tQF6sRi5Wzihr1QkiYVM4H/
fiverhoy.com,fiverhoy,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/ntU5RpwuNPorSbLdQjtgAi/
romancco.com,romancco,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/qbLamgfuB4usurA7UEgSvv/
shopeets.com,shopeets,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/55Qx4b4VSNzGyKLcPnmWe4/
dropinja.com,dropinja,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/5eyjQjLQfKxG2MJ94PX4nL/
testsors.com,testsors,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/7iy4vCUKz5WdJUegxZi7SK/
gamenexu.com,gamenexu,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/fA1QJAVrpMLcBVv371xfec/
gamezyro.com,gamezyro,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/e2xXvdawtUiqLSWhgVYbnJ/
talldesi.com,talldesi,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/fNQGcTSqD6KCxECGT7N9pU/
shocktom.com,shocktom,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/vwVoW5SW72VHEGf1F9vxmj/
topupall.com,topupall,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/cZ53ZL61kR1Cu2L9SU6uHp/
furunous.com,furunous,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/ffZ25c2YziDn7q7qb8M5X1/
bdgerman.com,bdgerman,8,8,True,False,5,3,0,0,0,0,0,0,0,2,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/axepyN3mVWpwbETBTxwC6E/
askmonre.com,askmonre,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/5jx7kTiLVmLxsD3658mYzj/
betnudah.com,betnudah,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/vUEcy2HD4wE1gzoi7nYtAi/
wealight.com,wealight,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/oJu8t3qD89MRX36WwqdDfy/
linksodo.com,linksodo,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/6RWGBg2u6VaKJd8RKHNwis/
hiirmore.com,hiirmore,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/b2GixwBcRsZ9fq49ErbBu4/
eyemaxio.com,eyemaxio,8,8,True,False,5,3,0,0,0,0,0,0,0,1,0,2025-10-20T15:00:00.000Z,https://www.namecheap.com/market/sale/1ZT3eow4Frvi84soormvxT/
mailgifts.com,mailgifts,9,8,True,False,5,2,0,1,0,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/3hPAcQCqovYNdqe58NTfoF/
labconusa.com,labconusa,9,8,True,False,5,2,0,1,0,0,0,0,0,15,0,2025-10-27T15:00:00.000Z,https://www.namecheap.com/market/sale/vLrU1zwFRpsXp7RGJDwVmf/
rennablue.com,rennablue,9,8,True,False,5,2,0,0,1,0,0,0,0,15,0,2025-10-31T15:00:00.000Z,https://www.namecheap.com/market/sale/wr9T632UYw6bTLPYdDQYhW/
paintingx.com,paintingx,9,8,True,False,5,2,0,1,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/oALTtTL673Kc8g6xDZ48Np/
sunybakht.com,sunybakht,9,8,True,False,5,2,0,0,1,0,0,0,0,15,0,2025-10-29T15:00:00.000Z,https://www.namecheap.com/market/sale/7J24uEbFrExYyToo4B1jp9/
cotaicash.com,cotaicash,9,8,True,False,5,2,0,1,0,0,0,0,0,15,0,2025-10-22T15:00:00.000Z,https://www.namecheap.com/market/sale/4Bh5escPeVztkHG2NyQePE/
honestatm.com,honestatm,9,8,True,False,5,2,0,0,0,1,0,0,0,15,0,2025-10-21T15:00:00.000Z,https://www.namecheap.com/market/sale/78MtiSZ3mkQtDGssJRatf5/
zainclean.com,zainclean,9,8,True,False,5,2,0,1,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/t8YgcjjEQiqiY5HbqUYmZT/
faizcargo.com,faizcargo,9,8,True,False,5,2,0,1,0,0,0,0,0,15,0,2025-10-26T15:00:00.000Z,https://www.namecheap.com/market/sale/99KKoxTc5nni1BH2he7umG/
neologame.com,neologame,9,8,True,False,5,2,0,0,0,1,0,0,0,15,0,2025-11-01T15:00:00.000Z,https://www.namecheap.com/market/sale/evdqiUZHGe8BeU9Qi5kyub/
domaincub.com,domaincub,9,8,True,False,5,2,0,1,0,0,0,0,0,15,0,2025-10-30T15:00:00.000Z,https://www.namecheap.com/market/sale/k8mACbMRG6iQeoZZSTYd7M/
